Testcase,SrcMessage,,,,,,DstMessage,,,,,,,,Result,Remark,,
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,200,CANFD3,CANFD8_4E1_200ms,0x4E1,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,CANFD1,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,CANFD6,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,ETH1,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,ETH2,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,ETH6,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,ETH7,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,ETH12,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,CANFD3,CANFD8_4E1_200ms,0x4E1,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,CANFD1,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,CANFD6,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,ETH1,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,ETH2,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,ETH6,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,ETH7,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,ETH12,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,CANFD3,CANFD8_4E1_200ms,0x4E1,,0x80010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,CANFD1,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,CANFD6,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,ETH1,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,ETH2,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,ETH6,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,ETH7,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,ETH12,CANFD8_4E1_200ms,0x4E1,50001-54294-10.0.0.1-239.0.16.198-02:00:00:00:00:01-01:00:5E:00:10:C6-0x81-7,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
68,CANFD8,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,CANFD3,CANFD8_4E1_200ms,0x4E1,,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,200,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,CANFD4,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,CANFD4,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x01020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,CANFD4,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x02040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,CANFD4,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x04081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,CANFD4,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x08102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,CANFD4,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x10204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,CANFD4,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,ETH11,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x20408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,CANFD4,CANFD8_389_100ms,0x389,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,ETH1,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,ETH5,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,10,0,None,,,0
69,CANFD8,CANFD8_389_100ms,0x389,,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,ETH10,CANFD8_389_100ms,0x389,50001-53106-10.0.0.1-239.0.12.34-02:00:00:00:00:01-01:00:5E:00:0C:22-0x81-7,0x40800102040810204080010204081020408001020408102040800102040810204080010204081020408001020408102040800102040810204080010204081020,100,10,0,None,,,0
